customer_id,first_name,last_name,gender,age,dob,email,phone,city,state,country,postal_code,loyalty_tier,total_spend,is_active,marketing_opt_in,created_ts,last_login_ts,record_load_date,source_system
CUST02965,John,Patel,F,75.0,invalid_date,user8000@mail.com,12345,Christchurch,,AU,6021,PLATINUM,,Y,,2025-01-16 00:00:00,invalid_ts,,CRM
CUST05810,John,Singh,M,22.0,invalid_date,user8001@mail.com,9679882733,Wellington,,,6021,,,N,,invalid_ts,invalid_ts,invalid_date,ECOM
CUST06810,Riya,Mehta,F,21.0,invalid_date,,,,North,,1010,GOLD,5288.73,N,Y,2025-08-20 00:00:00,2025-08-08 00:00:00,,POS
CUST03308,,Kumar,O,38.0,invalid_date,,,,,,6021,,,,,,,invalid_date,ECOM
CUST05010,Sara,Patel,M,-3.0,invalid_date,,,Christchurch,North,,1010,SILVER,,N,Y,2025-09-24 00:00:00,2024-06-20 00:00:00,invalid_date,POS
CUST01546,Neha,Kumar,F,-3.0,2024-04-02,,9572943303,,North,,6021,PLATINUM,,N,N,,,2024-10-26,CRM
CUST00498,John,Taylor,M,50.0,invalid_date,,,Auckland,North,AU,ABCDE,,,,,invalid_ts,,,ECOM
CUST02160,Rahul,Kumar,,-3.0,,user8007mail.com,12345,,North,,6021,,37056.07,N,Y,invalid_ts,,2025-08-22,ECOM
CUST02280,John,Das,,74.0,2025-05-12,,9951218109,Christchurch,South,NZ,6021,PLATINUM,23685.32,Y,,,2024-02-12 00:00:00,invalid_date,CRM
CUST06001,Vikram,Sharma,,65.0,,,,Christchurch,,AU,1010,GOLD,34659.66,Y,,,invalid_ts,,CRM
CUST06149,David,Patel,F,49.0,invalid_date,,9176260461,,,NZ,1010,GOLD,,,,,invalid_ts,2024-11-19,POS
CUST03531,Amit,Das,F,,2025-06-20,user8011mail.com,,Auckland,South,AU,ABCDE,,,Y,,invalid_ts,invalid_ts,invalid_date,
CUST02565,,Singh,O,,,user8012mail.com,,Wellington,North,,6021,,9721.47,,,,2025-03-29 00:00:00,,POS
CUST02385,Riya,Wilson,O,-3.0,invalid_date,user8013mail.com,9564505559,,North,,,SILVER,49861.66,N,,invalid_ts,2025-06-19 00:00:00,2024-10-22,POS
CUST05257,,Mehta,,,,user8014@mail.com,,Auckland,South,NZ,1010,GOLD,40018.26,N,,invalid_ts,,invalid_date,ECOM
CUST04748,David,Taylor,,,,,12345,Christchurch,South,,1010,,39222.99,,Y,invalid_ts,2025-02-02 00:00:00,2025-10-19,CRM
CUST04039,Amit,Sharma,F,32.0,2025-09-29,user8016mail.com,,,South,NZ,6021,SILVER,,Y,N,,invalid_ts,invalid_date,ECOM
CUST05970,Sara,Singh,O,-3.0,,user8017mail.com,12345,,South,NZ,1010,SILVER,,Y,Y,2024-08-26 00:00:00,2025-02-21 00:00:00,invalid_date,POS
CUST04481,David,Singh,O,-3.0,2024-01-11,user8018@mail.com,9168466160,Wellington,North,AU,ABCDE,GOLD,26556.62,Y,Y,,2024-02-13 00:00:00,invalid_date,
CUST01153,Riya,,,-3.0,,user8019@mail.com,,,North,,ABCDE,GOLD,,N,,invalid_ts,invalid_ts,2025-01-22,
CUST03148,Riya,Das,,,invalid_date,,,Wellington,South,NZ,ABCDE,,,,N,2024-01-16 00:00:00,,2024-03-21,ECOM
CUST06196,Riya,Kumar,,,2025-05-24,,12345,Wellington,South,NZ,1010,GOLD,47411.71,N,Y,2024-02-08 00:00:00,,2024-12-12,POS
CUST02409,David,Taylor,,,2025-11-04,,,Auckland,,NZ,6021,,,Y,N,2024-06-26 00:00:00,2024-04-14 00:00:00,invalid_date,POS
CUST00171,Rahul,Singh,O,-3.0,invalid_date,user8023@mail.com,12345,Auckland,North,NZ,6021,,324.77,N,N,invalid_ts,2025-01-31 00:00:00,,POS
CUST06400,David,Sharma,M,,,,12345,,North,NZ,6021,PLATINUM,,N,N,,2024-11-21 00:00:00,2024-05-21,ECOM
CUST00952,,Patel,,,invalid_date,user8025@mail.com,,Auckland,,NZ,,GOLD,,N,N,,2024-07-31 00:00:00,,ECOM
CUST05529,Priya,Taylor,F,-3.0,,user8026mail.com,9424699177,Wellington,North,NZ,ABCDE,,7972.99,N,N,,,,POS
CUST01683,Riya,Singh,F,60.0,,user8027mail.com,,,South,NZ,,,,N,N,2025-07-09 00:00:00,invalid_ts,,CRM
CUST06939,Anna,Sharma,O,56.0,,user8028mail.com,9456715193,Auckland,North,,6021,PLATINUM,,N,,invalid_ts,2024-07-19 00:00:00,2024-10-27,ECOM
CUST03347,Sara,Brown,,-3.0,invalid_date,user8029@mail.com,12345,Christchurch,,AU,ABCDE,SILVER,40822.73,Y,N,,,2025-01-26,POS
CUST00792,Anna,Sharma,M,,2025-08-07,user8030@mail.com,12345,Wellington,South,NZ,,GOLD,,N,Y,invalid_ts,2025-01-29 00:00:00,2024-04-19,POS
CUST04115,John,Taylor,F,-3.0,,user8031@mail.com,12345,Wellington,,,1010,PLATINUM,23949.85,Y,Y,invalid_ts,2025-02-27 00:00:00,,POS
CUST01644,David,Brown,O,,,,,Wellington,North,AU,1010,SILVER,,,,2024-01-25 00:00:00,invalid_ts,2024-07-14,CRM
CUST01428,,Kumar,F,34.0,,user8033mail.com,9676027105,Wellington,South,AU,ABCDE,PLATINUM,,,Y,2025-01-09 00:00:00,2025-03-04 00:00:00,2024-02-02,
CUST02390,David,Taylor,O,,,,12345,,North,NZ,6021,PLATINUM,,Y,Y,,invalid_ts,invalid_date,ECOM
CUST05017,John,Kumar,M,,,user8035@mail.com,12345,Christchurch,,AU,1010,,39904.5,Y,Y,2024-05-17 00:00:00,2024-11-28 00:00:00,2024-04-21,
CUST06181,,Patel,M,26.0,invalid_date,user8036mail.com,12345,Wellington,North,NZ,1010,GOLD,42373.23,,N,invalid_ts,,2025-10-02,CRM
CUST02667,Neha,Iyer,,,invalid_date,user8037@mail.com,9946306610,Wellington,North,NZ,,SILVER,,N,,2024-12-27 00:00:00,invalid_ts,,ECOM
CUST04473,Sara,Taylor,,,,user8038mail.com,,Christchurch,South,,1010,PLATINUM,,N,Y,invalid_ts,2025-10-15 00:00:00,invalid_date,
CUST02682,David,Brown,F,-3.0,,,12345,Christchurch,North,,ABCDE,GOLD,,N,,invalid_ts,2025-09-28 00:00:00,2025-05-12,ECOM
CUST03457,,Sharma,M,49.0,invalid_date,user8040mail.com,12345,Christchurch,South,,1010,,18493.46,N,Y,,,,
CUST01138,,Sharma,,31.0,invalid_date,user8041mail.com,,Auckland,,NZ,6021,,16002.21,N,N,,,,ECOM
CUST04527,Priya,,O,-3.0,invalid_date,user8042mail.com,9914757124,Auckland,,NZ,,GOLD,48533.45,N,Y,,2024-12-06 00:00:00,,CRM
CUST06887,Rahul,Patel,O,,invalid_date,,,Wellington,North,NZ,6021,GOLD,5497.49,,Y,,invalid_ts,2025-05-14,
CUST02868,Sara,Brown,M,20.0,invalid_date,,9241646903,Christchurch,South,AU,6021,PLATINUM,9429.8,N,,2025-04-24 00:00:00,invalid_ts,,CRM
CUST00382,,Iyer,O,,,user8045mail.com,,Auckland,South,,ABCDE,SILVER,,N,,2024-09-29 00:00:00,invalid_ts,2025-05-03,ECOM
CUST05444,Riya,Sharma,M,,2024-09-21,user8046mail.com,9254821801,Auckland,,NZ,ABCDE,GOLD,,N,,2024-03-10 00:00:00,invalid_ts,invalid_date,POS
CUST06850,Neha,Iyer,F,39.0,,,,Auckland,,AU,6021,GOLD,27982.89,,Y,,invalid_ts,2024-01-11,POS
CUST04632,Anna,Brown,O,-3.0,invalid_date,user8048@mail.com,,,,,ABCDE,PLATINUM,43558.68,Y,Y,invalid_ts,2024-10-12 00:00:00,,CRM
CUST00114,Anna,Taylor,,,invalid_date,user8049mail.com,,Auckland,,AU,,SILVER,,N,,,2024-03-28 00:00:00,invalid_date,
CUST04314,David,Sharma,M,-3.0,invalid_date,,,Wellington,South,NZ,1010,SILVER,,Y,Y,2025-01-22 00:00:00,2025-05-11 00:00:00,,ECOM
CUST00147,,Patel,O,20.0,invalid_date,user8051mail.com,12345,Wellington,South,NZ,ABCDE,PLATINUM,,N,Y,invalid_ts,invalid_ts,2025-08-08,CRM
CUST00791,David,,F,23.0,,user8052@mail.com,9450598173,,South,AU,6021,PLATINUM,,Y,N,,2024-08-14 00:00:00,2025-11-03,POS
CUST05178,Vikram,Patel,,-3.0,,user8053@mail.com,9555882708,Auckland,South,NZ,1010,GOLD,,Y,,,,2025-04-29,CRM
CUST06246,Anna,,F,,,user8054@mail.com,12345,Christchurch,,NZ,ABCDE,GOLD,,N,,,2025-04-18 00:00:00,invalid_date,CRM
CUST05621,Priya,Brown,,-3.0,,user8055@mail.com,12345,Auckland,,NZ,ABCDE,,,N,,,2024-08-03 00:00:00,2024-04-18,CRM
CUST02798,Amit,Kumar,M,,2025-11-21,user8056@mail.com,9903489638,Auckland,South,NZ,,PLATINUM,,,N,,2024-12-16 00:00:00,2025-10-11,POS
CUST02065,Riya,Das,M,-3.0,,,,Christchurch,,,ABCDE,,24026.28,,N,,,invalid_date,POS
CUST06693,Vikram,Mehta,M,,invalid_date,user8058mail.com,,,,AU,6021,PLATINUM,,,,invalid_ts,,,ECOM
CUST06773,David,Iyer,,-3.0,,user8059@mail.com,9254505999,Auckland,,,1010,SILVER,1887.03,Y,Y,,2025-02-06 00:00:00,,CRM
CUST00953,John,Iyer,,28.0,invalid_date,user8060@mail.com,9261530329,Wellington,South,NZ,1010,,,Y,,2025-04-08 00:00:00,invalid_ts,invalid_date,CRM
CUST02039,Rahul,Das,,,invalid_date,user8061@mail.com,9983538378,Auckland,South,NZ,6021,PLATINUM,22947.19,N,,invalid_ts,,invalid_date,ECOM
CUST05527,Sara,,F,-3.0,,,9113651446,Auckland,South,AU,6021,GOLD,38198.15,,N,,,,
CUST03520,,Wilson,M,-3.0,,user8063mail.com,12345,Christchurch,North,AU,,PLATINUM,17102.02,N,Y,invalid_ts,,2024-11-21,ECOM
CUST01277,Sara,Patel,O,-3.0,invalid_date,user8064mail.com,9241772068,Wellington,North,AU,ABCDE,,,,Y,2025-02-16 00:00:00,invalid_ts,invalid_date,
CUST01476,David,Das,,69.0,2024-02-19,user8065@mail.com,9270046253,,,,,GOLD,,,Y,invalid_ts,invalid_ts,,CRM
CUST01607,Riya,Mehta,M,66.0,2024-09-10,user8066@mail.com,,Christchurch,South,,ABCDE,SILVER,30445.56,,Y,2025-08-24 00:00:00,invalid_ts,2025-05-23,POS
CUST05362,Rahul,Wilson,M,62.0,invalid_date,user8067mail.com,12345,Wellington,South,NZ,1010,SILVER,,Y,Y,invalid_ts,,2024-03-31,CRM
CUST03321,Vikram,Das,M,-3.0,,user8068mail.com,12345,Auckland,South,,6021,,10210.02,N,Y,,,2024-08-23,
CUST02481,Amit,Mehta,,38.0,,user8069@mail.com,,Auckland,North,AU,1010,SILVER,17734.87,Y,,2025-02-22 00:00:00,invalid_ts,invalid_date,CRM
CUST06254,Neha,Singh,M,-3.0,2024-08-14,user8070mail.com,9738494227,,,,ABCDE,PLATINUM,7598.92,N,N,,2025-11-29 00:00:00,invalid_date,POS
CUST04619,Sara,Singh,F,61.0,2024-08-23,user8071@mail.com,12345,Wellington,,NZ,,GOLD,,Y,,2024-12-04 00:00:00,invalid_ts,2025-07-11,CRM
CUST05588,Sara,,,-3.0,invalid_date,,12345,,North,,6021,SILVER,11730.41,,,,2025-08-23 00:00:00,,POS
CUST03864,David,Kumar,M,43.0,invalid_date,,9114658676,,North,AU,,,,Y,Y,2025-08-28 00:00:00,invalid_ts,2025-06-23,ECOM
CUST06603,Amit,Singh,M,59.0,,user8074@mail.com,9147759752,Auckland,North,NZ,,SILVER,18988.14,,Y,invalid_ts,,invalid_date,ECOM
CUST05537,John,Singh,O,,2025-05-18,,12345,,,,6021,,,N,,2024-06-30 00:00:00,,,CRM
CUST06099,Sara,Taylor,F,,,user8076@mail.com,,Wellington,,NZ,1010,PLATINUM,34880.67,Y,N,2024-07-19 00:00:00,,invalid_date,ECOM
CUST01941,Priya,Taylor,F,-3.0,invalid_date,,12345,Auckland,North,NZ,,GOLD,33908.68,Y,Y,invalid_ts,2025-06-18 00:00:00,2025-01-02,ECOM
CUST06544,Vikram,Mehta,F,-3.0,2024-10-10,,,,North,NZ,1010,SILVER,,N,,invalid_ts,,2025-04-08,ECOM
CUST05244,Rahul,Wilson,F,,invalid_date,user8079mail.com,12345,Christchurch,South,NZ,ABCDE,GOLD,6560.01,Y,,invalid_ts,2025-06-18 00:00:00,2024-02-02,ECOM
CUST04660,Anna,Patel,F,,2024-08-18,user8080@mail.com,,Wellington,South,AU,ABCDE,,16115.23,,N,invalid_ts,invalid_ts,2024-07-12,
CUST00419,David,Sharma,M,-3.0,2025-10-29,user8081mail.com,9281389073,Auckland,,AU,,,,,N,2025-06-25 00:00:00,,invalid_date,CRM
CUST03656,Rahul,Mehta,M,34.0,2025-03-11,,9872144211,Auckland,North,NZ,ABCDE,SILVER,,,,,2025-10-02 00:00:00,2024-01-26,CRM
CUST06872,John,Taylor,O,53.0,invalid_date,user8083@mail.com,12345,Christchurch,North,,6021,GOLD,,N,N,,,,POS
CUST00334,Anna,,F,,invalid_date,user8084mail.com,,Christchurch,North,,ABCDE,PLATINUM,38841.98,Y,N,invalid_ts,2024-05-25 00:00:00,2024-01-15,POS
CUST06415,Amit,,F,-3.0,,user8085mail.com,9518553096,,South,,1010,SILVER,,Y,N,invalid_ts,invalid_ts,,POS
CUST01691,Riya,Sharma,M,55.0,2024-08-30,user8086@mail.com,,Wellington,South,NZ,1010,,,N,N,invalid_ts,2025-02-02 00:00:00,2024-09-21,POS
CUST03533,Amit,Singh,M,,,user8087@mail.com,9931354592,Auckland,,AU,,GOLD,,Y,Y,2024-12-17 00:00:00,invalid_ts,invalid_date,CRM
CUST04571,Vikram,Kumar,O,,invalid_date,user8088@mail.com,,Auckland,South,AU,6021,GOLD,12731.98,N,N,invalid_ts,2025-08-04 00:00:00,,CRM
CUST04702,David,Brown,M,-3.0,,,,Christchurch,,NZ,,PLATINUM,37642.76,N,Y,2025-05-16 00:00:00,,2024-03-21,CRM
CUST03822,,,O,18.0,,,12345,Auckland,,NZ,1010,PLATINUM,,,N,2024-12-30 00:00:00,invalid_ts,2024-02-11,CRM
CUST02768,Vikram,Sharma,O,45.0,,user8091mail.com,9695781564,Auckland,North,NZ,ABCDE,PLATINUM,15056.53,N,,2025-01-01 00:00:00,invalid_ts,invalid_date,
CUST00856,John,Mehta,,,invalid_date,user8092@mail.com,,Wellington,North,AU,6021,SILVER,48435.17,Y,,,2025-11-28 00:00:00,2024-06-15,
CUST02961,Anna,Das,F,-3.0,,user8093@mail.com,9391716547,Christchurch,North,NZ,6021,GOLD,,N,,2025-06-14 00:00:00,2024-07-04 00:00:00,2025-11-21,POS
CUST00189,Rahul,Taylor,O,-3.0,,user8094mail.com,12345,Wellington,South,AU,,PLATINUM,,N,N,,2025-08-11 00:00:00,invalid_date,
CUST04692,David,Brown,,72.0,2024-02-10,user8095mail.com,12345,Wellington,North,AU,1010,SILVER,24535.68,N,Y,2024-03-14 00:00:00,invalid_ts,,ECOM
CUST02319,Amit,Mehta,F,-3.0,,user8096@mail.com,9812094195,Auckland,,AU,,SILVER,,Y,,invalid_ts,invalid_ts,,
CUST06178,Rahul,,F,,invalid_date,,9934778906,Christchurch,,,6021,SILVER,15242.97,N,Y,,,,ECOM
CUST04062,John,Iyer,M,36.0,2024-05-10,user8098@mail.com,12345,Christchurch,,AU,ABCDE,PLATINUM,,Y,N,invalid_ts,invalid_ts,invalid_date,POS
CUST06040,Vikram,Mehta,M,-3.0,,user8099mail.com,9725289207,,South,AU,ABCDE,,,,Y,invalid_ts,2025-06-04 00:00:00,invalid_date,ECOM
CUST00505,David,Iyer,F,-3.0,,user8100@mail.com,9749245205,Auckland,South,AU,,GOLD,,N,,2025-03-31 00:00:00,2024-01-21 00:00:00,2025-03-04,POS
CUST03440,Vikram,Singh,F,,2024-06-15,user8101@mail.com,9416127735,Christchurch,North,NZ,6021,GOLD,16093.79,N,N,,2025-01-17 00:00:00,2025-05-22,CRM
CUST04490,Anna,Mehta,,,,user8102mail.com,9235896080,Auckland,South,,ABCDE,GOLD,,,,,,,POS
CUST00271,Vikram,Sharma,,30.0,,user8103mail.com,9395595818,Wellington,,,ABCDE,PLATINUM,29320.74,N,,,,invalid_date,
CUST02143,Vikram,Brown,O,-3.0,invalid_date,user8104mail.com,9389005304,Wellington,North,,ABCDE,PLATINUM,19975.25,,,invalid_ts,2024-05-08 00:00:00,,POS
CUST02942,Neha,Sharma,,-3.0,invalid_date,user8105mail.com,12345,Wellington,North,,ABCDE,SILVER,,N,N,invalid_ts,2025-10-05 00:00:00,,ECOM
CUST04230,Amit,Brown,O,42.0,2024-08-14,,12345,Christchurch,South,NZ,6021,SILVER,,N,N,invalid_ts,,,
CUST06622,Neha,,M,-3.0,2024-10-20,user8107mail.com,12345,,North,AU,ABCDE,,4185.46,,Y,invalid_ts,2025-11-26 00:00:00,,CRM
CUST05993,Priya,Kumar,F,,invalid_date,user8108@mail.com,9501134836,Christchurch,,NZ,,SILVER,47304.37,N,Y,,invalid_ts,invalid_date,CRM
CUST06748,Priya,Mehta,M,,2024-11-07,user8109mail.com,,,,NZ,6021,GOLD,8915.98,Y,Y,2025-03-23 00:00:00,2024-06-20 00:00:00,,CRM
CUST02930,Riya,Mehta,M,-3.0,2024-06-29,user8110@mail.com,12345,Christchurch,South,,1010,,4386.55,,Y,invalid_ts,invalid_ts,2024-11-24,ECOM
CUST03495,Anna,Patel,M,-3.0,invalid_date,,9412242335,Wellington,,,6021,SILVER,,Y,Y,,2024-06-14 00:00:00,2024-03-15,CRM
CUST04296,Sara,Brown,,51.0,,user8112mail.com,12345,Wellington,North,AU,,SILVER,,N,Y,2025-04-24 00:00:00,invalid_ts,,
CUST04745,Amit,,F,-3.0,invalid_date,,,,North,NZ,1010,SILVER,,N,Y,2024-01-30 00:00:00,invalid_ts,2024-05-15,ECOM
CUST03755,John,Iyer,M,,invalid_date,user8114@mail.com,12345,,,NZ,1010,PLATINUM,,N,N,,2025-05-17 00:00:00,2025-09-24,CRM
CUST04072,John,Singh,F,43.0,,user8115@mail.com,,Christchurch,,NZ,ABCDE,PLATINUM,,,N,,invalid_ts,invalid_date,CRM
CUST03162,Neha,Wilson,F,47.0,2024-02-06,user8116mail.com,,Wellington,,NZ,1010,,39431.38,,,invalid_ts,2024-09-06 00:00:00,invalid_date,ECOM
CUST06609,Amit,Taylor,,-3.0,,,12345,,South,NZ,,GOLD,,,N,2025-01-12 00:00:00,2024-08-09 00:00:00,,
CUST03547,Anna,Singh,O,,invalid_date,user8118@mail.com,12345,Wellington,North,,ABCDE,PLATINUM,39048.7,N,Y,invalid_ts,,2024-02-04,
CUST00700,David,Das,O,-3.0,invalid_date,,12345,Auckland,,AU,1010,GOLD,36713.93,,Y,2024-01-18 00:00:00,,2025-03-30,
CUST00094,Amit,Mehta,,,,user8120mail.com,,Christchurch,North,AU,,PLATINUM,38232.14,Y,,invalid_ts,invalid_ts,,CRM
CUST06266,Sara,Taylor,F,29.0,,user8121@mail.com,,,South,AU,,PLATINUM,,,N,2025-10-02 00:00:00,2025-02-17 00:00:00,2024-12-21,POS
CUST02929,Amit,Kumar,O,,2025-04-03,user8122@mail.com,12345,Christchurch,South,AU,,SILVER,,N,N,,invalid_ts,invalid_date,ECOM
CUST04198,Vikram,Patel,O,21.0,invalid_date,user8123mail.com,9439196539,Wellington,North,,1010,GOLD,,N,Y,2024-08-25 00:00:00,2024-05-05 00:00:00,2024-12-16,POS
CUST06960,John,Singh,F,69.0,,,9107514003,,South,NZ,ABCDE,,,,,2024-02-24 00:00:00,,2024-03-22,CRM
CUST03438,Amit,Das,F,18.0,,user8125@mail.com,,Auckland,South,,1010,PLATINUM,14401.61,N,Y,invalid_ts,2025-04-06 00:00:00,,POS
CUST06885,John,Taylor,M,,2025-07-07,user8126mail.com,12345,Wellington,South,,ABCDE,SILVER,11737.11,,N,invalid_ts,invalid_ts,,
CUST06369,Anna,Wilson,O,-3.0,invalid_date,user8127mail.com,,Auckland,North,,,SILVER,,Y,N,invalid_ts,2025-01-19 00:00:00,,ECOM
CUST00442,Priya,Taylor,M,-3.0,,user8128@mail.com,,Christchurch,,AU,1010,SILVER,,Y,Y,,invalid_ts,2024-03-07,POS
CUST05623,Anna,Iyer,F,,,user8129@mail.com,12345,Auckland,North,,,PLATINUM,31930.63,Y,N,2025-07-25 00:00:00,2024-03-11 00:00:00,2024-01-06,POS
CUST05832,Vikram,Kumar,F,-3.0,,,9894072214,Wellington,North,AU,ABCDE,SILVER,4173.29,,Y,2024-08-24 00:00:00,2025-11-29 00:00:00,,POS
CUST00175,Vikram,Sharma,,24.0,,user8131@mail.com,12345,,,,1010,,,N,Y,invalid_ts,,invalid_date,
CUST05034,Priya,,F,,,,12345,Christchurch,South,AU,ABCDE,GOLD,,Y,N,invalid_ts,invalid_ts,,ECOM
CUST01531,,Das,O,,2024-11-14,user8133@mail.com,12345,Auckland,South,AU,ABCDE,,,Y,,,,2024-04-01,
CUST03780,Priya,,,,,,9813201265,,North,NZ,ABCDE,SILVER,,Y,,2025-02-01 00:00:00,,invalid_date,
CUST02436,Vikram,Taylor,M,75.0,2024-11-13,,9328751368,,,,1010,,,N,Y,2025-08-12 00:00:00,,,ECOM
CUST01644,Rahul,,,,,user8136@mail.com,9288998643,Auckland,,,6021,PLATINUM,,Y,N,,,,CRM
CUST00836,Riya,Brown,M,-3.0,invalid_date,user8137mail.com,12345,Christchurch,,,1010,SILVER,14774.72,Y,,invalid_ts,invalid_ts,invalid_date,
CUST03534,John,Sharma,F,,invalid_date,,12345,Auckland,South,,6021,PLATINUM,32810.17,Y,,,,,CRM
CUST05392,,Sharma,M,75.0,2025-10-28,,12345,Wellington,South,,1010,SILVER,3562.33,N,Y,invalid_ts,,invalid_date,
CUST06984,Amit,Brown,,,2024-12-24,user8140mail.com,12345,Christchurch,,AU,1010,PLATINUM,,N,,2024-04-25 00:00:00,,invalid_date,POS
CUST05608,Vikram,Singh,M,-3.0,invalid_date,,9648642099,,,,,SILVER,,Y,N,,invalid_ts,invalid_date,ECOM
CUST00048,Priya,Taylor,O,,invalid_date,user8142mail.com,,Auckland,South,NZ,1010,SILVER,,N,Y,2025-02-18 00:00:00,invalid_ts,2024-08-17,POS
CUST00721,Vikram,Brown,F,,,user8143@mail.com,9958673543,Wellington,North,,ABCDE,SILVER,23567.53,N,,invalid_ts,invalid_ts,invalid_date,CRM
CUST03710,Rahul,Kumar,O,57.0,2025-10-23,user8144mail.com,,Christchurch,South,NZ,6021,GOLD,,N,,,invalid_ts,invalid_date,POS
CUST00710,Vikram,Iyer,,-3.0,2024-04-29,user8145mail.com,9732315915,Christchurch,North,AU,1010,SILVER,42474.89,,,,2025-11-16 00:00:00,invalid_date,POS
CUST05683,,Taylor,O,37.0,,user8146@mail.com,9343146714,Auckland,,AU,,SILVER,,,N,2025-07-06 00:00:00,invalid_ts,invalid_date,
CUST06028,David,Singh,M,41.0,,,,Wellington,,,ABCDE,PLATINUM,,,,2025-01-17 00:00:00,2024-01-12 00:00:00,2024-01-26,CRM
CUST05435,Sara,Sharma,O,68.0,2024-07-02,user8148@mail.com,12345,Auckland,North,,1010,PLATINUM,,Y,,,invalid_ts,2025-04-03,CRM
CUST01337,Riya,Mehta,M,,invalid_date,user8149@mail.com,9694834454,Wellington,South,AU,ABCDE,PLATINUM,,Y,,invalid_ts,2025-08-17 00:00:00,,CRM
CUST06923,Amit,Singh,,-3.0,invalid_date,user8150@mail.com,12345,,North,,ABCDE,GOLD,33798.34,,,invalid_ts,,invalid_date,POS
CUST05575,Rahul,Taylor,,,2025-05-15,user8151mail.com,12345,,,,1010,SILVER,,,,,invalid_ts,,ECOM
CUST06996,Neha,Mehta,M,,invalid_date,user8152@mail.com,9738462353,,North,,6021,PLATINUM,42456.0,,N,2025-11-29 00:00:00,,invalid_date,ECOM
CUST04589,Riya,Kumar,F,,invalid_date,user8153@mail.com,12345,,North,AU,6021,PLATINUM,24133.67,,Y,,invalid_ts,,
CUST01830,,Sharma,,-3.0,,,12345,,South,,ABCDE,,,,N,2025-02-14 00:00:00,2025-07-29 00:00:00,invalid_date,POS
CUST01179,Priya,Iyer,O,64.0,,user8155@mail.com,12345,Auckland,,AU,,,,Y,N,invalid_ts,2024-12-16 00:00:00,2025-07-18,POS
CUST06799,Vikram,Iyer,O,,,user8156@mail.com,12345,Wellington,,AU,6021,GOLD,37864.29,N,,,invalid_ts,2024-10-06,POS
CUST06970,Anna,Das,O,-3.0,,user8157mail.com,9376887971,Wellington,North,NZ,1010,,,Y,,,,,POS
CUST01971,Riya,Kumar,M,63.0,,,,Auckland,North,AU,ABCDE,,35144.73,,N,invalid_ts,,2025-06-15,CRM
CUST02797,Priya,Brown,O,-3.0,2025-01-20,,12345,,North,,6021,PLATINUM,22537.22,,,,2025-01-03 00:00:00,,ECOM
CUST02148,Riya,Brown,M,,invalid_date,user8160mail.com,9550301542,,North,AU,6021,,48109.8,,Y,invalid_ts,,,
CUST03818,John,Taylor,,35.0,,user8161mail.com,12345,Christchurch,,,6021,PLATINUM,,N,Y,,2024-02-09 00:00:00,2025-09-25,POS
CUST01107,Amit,,F,-3.0,invalid_date,user8162@mail.com,,Wellington,South,AU,ABCDE,GOLD,7783.21,,Y,,2024-01-09 00:00:00,invalid_date,POS
CUST05681,Rahul,Taylor,,-3.0,,user8163@mail.com,,,South,,ABCDE,,,,N,2024-04-18 00:00:00,invalid_ts,,
CUST02893,Neha,Iyer,,50.0,,,9484824239,Wellington,North,NZ,ABCDE,,,N,,invalid_ts,invalid_ts,2025-07-22,
CUST00581,David,Patel,O,,2024-07-15,user8165@mail.com,9123659012,Christchurch,North,,,,,,Y,invalid_ts,invalid_ts,2024-02-26,ECOM
CUST06284,Sara,Kumar,O,-3.0,invalid_date,user8166@mail.com,9903352360,Auckland,North,NZ,,,6983.28,Y,Y,2024-03-12 00:00:00,2025-06-15 00:00:00,2025-03-06,
CUST01759,John,Iyer,F,60.0,,user8167@mail.com,9543275042,Wellington,,AU,,,16500.5,,,2024-09-20 00:00:00,invalid_ts,,ECOM
CUST06806,Anna,Iyer,M,-3.0,,user8168@mail.com,,Wellington,,NZ,ABCDE,PLATINUM,26079.69,Y,,invalid_ts,2024-11-07 00:00:00,2024-08-27,CRM
CUST04456,David,Sharma,M,-3.0,2025-01-21,user8169mail.com,9836793438,Christchurch,South,NZ,1010,SILVER,,,N,invalid_ts,invalid_ts,,CRM
CUST03779,Priya,Mehta,M,63.0,invalid_date,user8170mail.com,9597268475,Auckland,,NZ,1010,PLATINUM,,N,Y,,invalid_ts,,ECOM
CUST06120,David,,M,27.0,2024-06-07,,,Wellington,,NZ,6021,SILVER,17762.74,Y,,2025-04-09 00:00:00,,,
CUST04449,,,F,21.0,,,,,South,,,,1105.48,Y,Y,,,2025-01-30,ECOM
CUST00706,Riya,Kumar,,-3.0,invalid_date,user8173@mail.com,,Wellington,North,AU,1010,GOLD,,Y,Y,invalid_ts,invalid_ts,,POS
CUST02878,Rahul,,,67.0,,,12345,Christchurch,North,,,GOLD,46887.53,N,N,invalid_ts,invalid_ts,,
CUST03889,David,Taylor,M,48.0,invalid_date,user8175mail.com,,Christchurch,North,,,SILVER,,N,,2025-01-27 00:00:00,,,
CUST04348,John,Brown,F,-3.0,invalid_date,,12345,Wellington,,NZ,6021,GOLD,,,Y,2025-01-07 00:00:00,,,POS
CUST06125,John,Kumar,M,-3.0,invalid_date,user8177mail.com,9324816409,Christchurch,North,,ABCDE,SILVER,46922.37,Y,,,,2024-02-15,
